Datum;Uur;Aantal_check_ins
14-11-2023;22;77.3
14-11-2023;23;47.2
15-11-2023;0;13.6
15-11-2023;1;1.1
15-11-2023;2;0.5
15-11-2023;3;0.6
15-11-2023;4;1.8
15-11-2023;5;18.7
15-11-2023;6;102
15-11-2023;7;346
15-11-2023;8;430.3
15-11-2023;9;252.1
15-11-2023;10;204.3
15-11-2023;11;212.1
15-11-2023;12;269.6
15-11-2023;13;257.5
15-11-2023;14;287.6
15-11-2023;15;333
15-11-2023;16;375.2
15-11-2023;17;380.5
15-11-2023;18;225.4
15-11-2023;19;129.5
15-11-2023;20;93.4
15-11-2023;21;87
15-11-2023;22;86.8
15-11-2023;23;54
16-11-2023;0;15.3
16-11-2023;1;1.3
16-11-2023;2;0.5
16-11-2023;3;0.7
16-11-2023;4;2
16-11-2023;5;19.3
16-11-2023;6;112
16-11-2023;7;377.4
16-11-2023;8;470.2
16-11-2023;9;270.6
16-11-2023;10;211.8
16-11-2023;11;212.1
16-11-2023;12;265.9
16-11-2023;13;258.7
16-11-2023;14;294.3
16-11-2023;15;349.3
16-11-2023;16;401.2
16-11-2023;17;418.3
16-11-2023;18;249
16-11-2023;19;146.5
16-11-2023;20;112.3
16-11-2023;21;104.4
16-11-2023;22;97.4
16-11-2023;23;62.9
17-11-2023;0;20.8
17-11-2023;1;2.2
17-11-2023;2;1
17-11-2023;3;1.2
17-11-2023;4;2.4
17-11-2023;5;17.7
17-11-2023;6;84.6
17-11-2023;7;277.6
17-11-2023;8;357.1
17-11-2023;9;230.5
17-11-2023;10;199.7
17-11-2023;11;214
17-11-2023;12;269.4
17-11-2023;13;271
17-11-2023;14;301.4
17-11-2023;15;340
17-11-2023;16;349.5
17-11-2023;17;342.3
17-11-2023;18;246.9
17-11-2023;19;162.6
17-11-2023;20;123.8
17-11-2023;21;109.1
17-11-2023;22;110.4
17-11-2023;23;102.5
18-11-2023;0;47.7
18-11-2023;1;9.4
18-11-2023;2;3.6
18-11-2023;3;2.9
18-11-2023;4;3.1
18-11-2023;5;5.5
18-11-2023;6;17.1
18-11-2023;7;41
18-11-2023;8;77.1
18-11-2023;9;110.4
18-11-2023;10;130.8
18-11-2023;11;157.5
18-11-2023;12;179
18-11-2023;13;195.1
18-11-2023;14;195.6
18-11-2023;15;200
18-11-2023;16;202.7
18-11-2023;17;200
18-11-2023;18;168.3
18-11-2023;19;134.4
18-11-2023;20;105.2
18-11-2023;21;89.2
18-11-2023;22;101.5
18-11-2023;23;109.1
19-11-2023;0;51.5
19-11-2023;1;11.1
19-11-2023;2;4.5
19-11-2023;3;3.6
19-11-2023;4;3.8
19-11-2023;5;5.2
19-11-2023;6;7
19-11-2023;7;20.7
19-11-2023;8;41
19-11-2023;9;71.2
19-11-2023;10;96.6
19-11-2023;11;123.8
19-11-2023;12;144.1
19-11-2023;13;157.9
19-11-2023;14;158.7
19-11-2023;15;155.5
19-11-2023;16;160.6
19-11-2023;17;160.8
19-11-2023;18;131
19-11-2023;19;107
19-11-2023;20;87.5
19-11-2023;21;70.9
19-11-2023;22;56.6
19-11-2023;23;35.8
20-11-2023;0;11.1
20-11-2023;1;0.9
20-11-2023;2;0.3
20-11-2023;3;0.6
20-11-2023;4;1.9
20-11-2023;5;19.4
20-11-2023;6;110.5
20-11-2023;7;364
20-11-2023;8;448.5
20-11-2023;9;261.3
20-11-2023;10;206.1
20-11-2023;11;206.8
20-11-2023;12;252.2
20-11-2023;13;247.6
20-11-2023;14;289.7
20-11-2023;15;348.2
20-11-2023;16;401.3
20-11-2023;17;400.5
20-11-2023;18;211.1
20-11-2023;19;112.2
20-11-2023;20;82.3
20-11-2023;21;72
20-11-2023;22;60.6
20-11-2023;23;37.9
21-11-2023;0;10.6
21-11-2023;1;1
21-11-2023;2;0.4
21-11-2023;3;0.6
21-11-2023;4;1.8
21-11-2023;5;19.5
21-11-2023;6;117.5
21-11-2023;7;397.5
21-11-2023;8;485.1
21-11-2023;9;277
21-11-2023;10;208.6
21-11-2023;11;209.2
21-11-2023;12;265.3
21-11-2023;13;260.7
21-11-2023;14;304
21-11-2023;15;359.6
21-11-2023;16;412
21-11-2023;17;428.6
21-11-2023;18;242.1
21-11-2023;19;125.5
21-11-2023;20;90.4
21-11-2023;21;81.2
21-11-2023;22;75.3
21-11-2023;23;43.2
22-11-2023;0;12.7
22-11-2023;1;1.2
22-11-2023;2;0.4
22-11-2023;3;0.6
22-11-2023;4;1.8
22-11-2023;5;18.4
22-11-2023;6;100.9
22-11-2023;7;338.4
22-11-2023;8;428.2
22-11-2023;9;256.4
22-11-2023;10;204.3
22-11-2023;11;212.4
22-11-2023;12;272.5
22-11-2023;13;261.3
22-11-2023;14;295.2
22-11-2023;15;348.7
22-11-2023;16;380.8
22-11-2023;17;372
22-11-2023;18;214.9
22-11-2023;19;122.8
22-11-2023;20;89
22-11-2023;21;79.2
22-11-2023;22;71.8
22-11-2023;23;44.2
23-11-2023;0;13.6
23-11-2023;1;1.2
23-11-2023;2;0.5
23-11-2023;3;0.7
23-11-2023;4;2
23-11-2023;5;18.9
23-11-2023;6;110.2
23-11-2023;7;375.9
23-11-2023;8;472.7
23-11-2023;9;275
23-11-2023;10;214
23-11-2023;11;214.9
23-11-2023;12;271.3
23-11-2023;13;264.2
23-11-2023;14;305.6
23-11-2023;15;363.7
23-11-2023;16;412.1
23-11-2023;17;413.8
23-11-2023;18;246.2
23-11-2023;19;143.8
23-11-2023;20;112.9
23-11-2023;21;106.7
23-11-2023;22;93.4
23-11-2023;23;61.1
24-11-2023;0;20.6
24-11-2023;1;2.4
24-11-2023;2;1
24-11-2023;3;1.4
24-11-2023;4;2.6
24-11-2023;5;17.4
24-11-2023;6;86.3
24-11-2023;7;293.2
24-11-2023;8;386.5
24-11-2023;9;251.1
24-11-2023;10;212.7
24-11-2023;11;228.1
24-11-2023;12;288.3
24-11-2023;13;287.4
24-11-2023;14;331.3
24-11-2023;15;372.8
24-11-2023;16;373.8
24-11-2023;17;363.3
24-11-2023;18;264.4
24-11-2023;19;177
24-11-2023;20;134.3
24-11-2023;21;115.9
24-11-2023;22;119.7
24-11-2023;23;100.8
25-11-2023;0;49.6
25-11-2023;1;9.3
25-11-2023;2;3.3
25-11-2023;3;2.8
25-11-2023;4;3.5
25-11-2023;5;5.8
25-11-2023;6;16.6
25-11-2023;7;39.2
25-11-2023;8;74.7
25-11-2023;9;109.8
25-11-2023;10;134.2
25-11-2023;11;166
25-11-2023;12;187.8
25-11-2023;13;207.2
25-11-2023;14;211.7
25-11-2023;15;211.4
25-11-2023;16;216.9
25-11-2023;17;207.7
25-11-2023;18;170.8
25-11-2023;19;142.4
25-11-2023;20;112.2
25-11-2023;21;94.8
25-11-2023;22;102
25-11-2023;23;108.9
26-11-2023;0;51.7
26-11-2023;1;11.4
26-11-2023;2;4.5
26-11-2023;3;3.5
26-11-2023;4;3.8
26-11-2023;5;5.1
26-11-2023;6;6.8
26-11-2023;7;18.9
26-11-2023;8;37.1
26-11-2023;9;64.5
26-11-2023;10;89.1
26-11-2023;11;121.5
26-11-2023;12;146.9
26-11-2023;13;163
26-11-2023;14;160.2
26-11-2023;15;161.5
26-11-2023;16;161.6
26-11-2023;17;153.9
26-11-2023;18;127.8
26-11-2023;19;105.9
26-11-2023;20;90
26-11-2023;21;73.8
26-11-2023;22;60.3
26-11-2023;23;37.2
27-11-2023;0;11.1
27-11-2023;1;1
27-11-2023;2;0.4
27-11-2023;3;0.6
27-11-2023;4;1.8
27-11-2023;5;19.9
27-11-2023;6;113.3
27-11-2023;7;381.8
27-11-2023;8;482.5
27-11-2023;9;281.7
27-11-2023;10;216.4
27-11-2023;11;211.9
27-11-2023;12;264.2
27-11-2023;13;256.6
27-11-2023;14;301.4
27-11-2023;15;370.5
27-11-2023;16;422.5
27-11-2023;17;414.8
27-11-2023;18;227.5
27-11-2023;19;121
27-11-2023;20;86.2
27-11-2023;21;74.9
27-11-2023;22;64.7
27-11-2023;23;37.1
28-11-2023;0;10.7
28-11-2023;1;1
28-11-2023;2;0.4
28-11-2023;3;0.6
28-11-2023;4;1.7
28-11-2023;5;19.6
28-11-2023;6;117.5
28-11-2023;7;392.7
28-11-2023;8;482.8
28-11-2023;9;279.7
28-11-2023;10;208.2
28-11-2023;11;206.8
28-11-2023;12;261.9
28-11-2023;13;260.1
28-11-2023;14;303.4
28-11-2023;15;363.2
28-11-2023;16;414.7
28-11-2023;17;428.5
28-11-2023;18;249.2
28-11-2023;19;136.3
28-11-2023;20;96.8
28-11-2023;21;84.2
28-11-2023;22;82.2
28-11-2023;23;57.2
29-11-2023;0;15.4
29-11-2023;1;1.2
29-11-2023;2;0.5
29-11-2023;3;0.7
29-11-2023;4;1.7
29-11-2023;5;18.1
29-11-2023;6;102.4
29-11-2023;7;344.4
29-11-2023;8;438.7
29-11-2023;9;258.3
29-11-2023;10;205.6
29-11-2023;11;212.7
29-11-2023;12;275.2
29-11-2023;13;260.8
29-11-2023;14;295.1
29-11-2023;15;346.9
29-11-2023;16;380.8
29-11-2023;17;380.4
29-11-2023;18;219.9
29-11-2023;19;126.2
29-11-2023;20;91.8
29-11-2023;21;87.3
29-11-2023;22;80.1
29-11-2023;23;49.8
30-11-2023;0;14.5
30-11-2023;1;1.2
30-11-2023;2;0.5
30-11-2023;3;0.6
30-11-2023;4;1.9
30-11-2023;5;18.9
30-11-2023;6;112.5
30-11-2023;7;380.6
30-11-2023;8;484.2
30-11-2023;9;279.4
30-11-2023;10;216.5
30-11-2023;11;215.7
30-11-2023;12;266.5
30-11-2023;13;261.8
30-11-2023;14;305.8
30-11-2023;15;365.4
30-11-2023;16;405.7
30-11-2023;17;418.5
30-11-2023;18;256.4
30-11-2023;19;149.6
30-11-2023;20;113.6
30-11-2023;21;105.4
30-11-2023;22;95.5
30-11-2023;23;63.9
1-12-2023;0;21.2
1-12-2023;1;2.6
1-12-2023;2;1
1-12-2023;3;1.2
1-12-2023;4;2.4
1-12-2023;5;17.4
1-12-2023;6;85.5
1-12-2023;7;289
1-12-2023;8;371.5
1-12-2023;9;237.4
1-12-2023;10;200
1-12-2023;11;213.1
1-12-2023;12;269.5
1-12-2023;13;275.2
1-12-2023;14;314.9
1-12-2023;15;353.7
1-12-2023;16;354
1-12-2023;17;338.2
1-12-2023;18;245.7
1-12-2023;19;161.8
1-12-2023;20;119.9
1-12-2023;21;103.7
1-12-2023;22;110
1-12-2023;23;99.1
2-12-2023;0;48.9
2-12-2023;1;11
2-12-2023;2;3.3
2-12-2023;3;2.7
2-12-2023;4;3.1
2-12-2023;5;5.7
2-12-2023;6;16.1
2-12-2023;7;36
2-12-2023;8;66
2-12-2023;9;94.3
2-12-2023;10;120.2
2-12-2023;11;151.6
2-12-2023;12;174.6
2-12-2023;13;195.1
2-12-2023;14;198.8
2-12-2023;15;196.5
2-12-2023;16;200.9
2-12-2023;17;186
2-12-2023;18;150.5
2-12-2023;19;122
2-12-2023;20;101.5
2-12-2023;21;87.6
2-12-2023;22;93.7
2-12-2023;23;87.8
3-12-2023;0;47.3
3-12-2023;1;9.5
3-12-2023;2;3.2
3-12-2023;3;2.9
3-12-2023;4;3.4
3-12-2023;5;4.5
3-12-2023;6;5.7
3-12-2023;7;16.3
3-12-2023;8;34.4
3-12-2023;9;60.4
3-12-2023;10;85.8
3-12-2023;11;115.5
3-12-2023;12;136.1
3-12-2023;13;151.3
3-12-2023;14;157.6
3-12-2023;15;156.6
3-12-2023;16;151.1
3-12-2023;17;140.8
3-12-2023;18;117.5
3-12-2023;19;104.8
3-12-2023;20;90
3-12-2023;21;73.4
3-12-2023;22;58.3
3-12-2023;23;37.7
4-12-2023;0;11
4-12-2023;1;1.2
4-12-2023;2;0.4
4-12-2023;3;0.6
4-12-2023;4;1.7
4-12-2023;5;19.1
4-12-2023;6;112
4-12-2023;7;370
4-12-2023;8;470.3
4-12-2023;9;271
4-12-2023;10;206.7
4-12-2023;11;203.8
4-12-2023;12;253.8
4-12-2023;13;250.5
4-12-2023;14;292.2
4-12-2023;15;355.7
4-12-2023;16;404.7
4-12-2023;17;400.6
4-12-2023;18;212.1
4-12-2023;19;115.2
4-12-2023;20;81.7
4-12-2023;21;71.3
4-12-2023;22;60.7
4-12-2023;23;35.1
5-12-2023;0;10.3
5-12-2023;1;1
5-12-2023;2;0.4
5-12-2023;3;0.5
5-12-2023;4;1.6
5-12-2023;5;19
5-12-2023;6;116
5-12-2023;7;393.5
5-12-2023;8;481.5
5-12-2023;9;270.7
5-12-2023;10;201.2
5-12-2023;11;200.3
5-12-2023;12;264.7
5-12-2023;13;258.9
5-12-2023;14;307.8
5-12-2023;15;378.2
5-12-2023;16;420.1
5-12-2023;17;389.4
5-12-2023;18;199.7
5-12-2023;19;102.9
5-12-2023;20;75.2
5-12-2023;21;69.5
5-12-2023;22;64.2
5-12-2023;23;38.5
6-12-2023;0;11.6
6-12-2023;1;1
6-12-2023;2;0.4
6-12-2023;3;0.6
6-12-2023;4;1.7
6-12-2023;5;18.1
6-12-2023;6;100
6-12-2023;7;337
6-12-2023;8;426.8
6-12-2023;9;253.5
6-12-2023;10;201.1
6-12-2023;11;209.3
6-12-2023;12;265.8
6-12-2023;13;256.1
6-12-2023;14;290
6-12-2023;15;338.1
6-12-2023;16;375.7
6-12-2023;17;374
6-12-2023;18;216.7
6-12-2023;19;122.4
6-12-2023;20;91.2
6-12-2023;21;85.1
6-12-2023;22;79.7
6-12-2023;23;45.8
7-12-2023;0;13.9
7-12-2023;1;1.1
7-12-2023;2;0.5
7-12-2023;3;0.7
7-12-2023;4;1.7
7-12-2023;5;18.9
7-12-2023;6;110.6
7-12-2023;7;372.5
7-12-2023;8;479.3
7-12-2023;9;277.7
7-12-2023;10;211.7
7-12-2023;11;210
7-12-2023;12;264.3
7-12-2023;13;260.2
7-12-2023;14;301
7-12-2023;15;359.7
7-12-2023;16;409
7-12-2023;17;420.6
7-12-2023;18;256.1
7-12-2023;19;153.9
7-12-2023;20;116.6
7-12-2023;21;108.1
7-12-2023;22;99.4
7-12-2023;23;71.4
8-12-2023;0;22.9
8-12-2023;1;2.5
8-12-2023;2;1.1
8-12-2023;3;1.1
8-12-2023;4;2.3
8-12-2023;5;17
8-12-2023;6;83.4
8-12-2023;7;280.8
8-12-2023;8;366.7
8-12-2023;9;235.2
8-12-2023;10;198.1
8-12-2023;11;212.7
8-12-2023;12;270.6
8-12-2023;13;272
8-12-2023;14;310.8
8-12-2023;15;350.5
8-12-2023;16;352.6
8-12-2023;17;336
8-12-2023;18;244.1
8-12-2023;19;157.4
8-12-2023;20;117.7
8-12-2023;21;104.7
8-12-2023;22;115.6
8-12-2023;23;100.9
9-12-2023;0;50
9-12-2023;1;10.2
9-12-2023;2;3.4
9-12-2023;3;2.9
9-12-2023;4;3.1
9-12-2023;5;5.6
9-12-2023;6;17.5
9-12-2023;7;38.2
9-12-2023;8;69.4
9-12-2023;9;102.5
9-12-2023;10;125.5
9-12-2023;11;154.4
9-12-2023;12;179.7
9-12-2023;13;201.1
9-12-2023;14;206.3
9-12-2023;15;203.3
9-12-2023;16;207
9-12-2023;17;201.4
9-12-2023;18;160.6
9-12-2023;19;122.5
9-12-2023;20;111.6
9-12-2023;21;103
9-12-2023;22;101.2
9-12-2023;23;95.6
10-12-2023;0;49.1
10-12-2023;1;9.9
10-12-2023;2;3.6
10-12-2023;3;3
10-12-2023;4;3.2
10-12-2023;5;4.9
10-12-2023;6;7.2
10-12-2023;7;23.1
10-12-2023;8;39.5
10-12-2023;9;64.3
10-12-2023;10;87
10-12-2023;11;120.6
10-12-2023;12;147.2
10-12-2023;13;169.4
10-12-2023;14;169.6
10-12-2023;15;165.2
10-12-2023;16;167.5
10-12-2023;17;163.7
10-12-2023;18;132.7
10-12-2023;19;106.9
10-12-2023;20;90.6
10-12-2023;21;73.4
10-12-2023;22;60.7
10-12-2023;23;35.1
11-12-2023;0;10.9
11-12-2023;1;0.9
11-12-2023;2;0.5
11-12-2023;3;0.6
11-12-2023;4;1.8
11-12-2023;5;18.9
11-12-2023;6;109.2
11-12-2023;7;359.4
11-12-2023;8;453.8
11-12-2023;9;267.1
11-12-2023;10;203.7
11-12-2023;11;201.7
11-12-2023;12;248.3
11-12-2023;13;244.5
11-12-2023;14;288.8
11-12-2023;15;347.6
11-12-2023;16;390.7
11-12-2023;17;390.7
11-12-2023;18;213.3
11-12-2023;19;115.2
11-12-2023;20;85.6
11-12-2023;21;76.4
11-12-2023;22;64.1
11-12-2023;23;39.8
12-12-2023;0;11.7
12-12-2023;1;1
12-12-2023;2;0.4
12-12-2023;3;0.5
12-12-2023;4;1.7
12-12-2023;5;19.3
12-12-2023;6;116.6
12-12-2023;7;390.7
12-12-2023;8;482.7
12-12-2023;9;276.6
12-12-2023;10;206.7
12-12-2023;11;207.8
12-12-2023;12;260
12-12-2023;13;260.7
12-12-2023;14;307.4
12-12-2023;15;358
12-12-2023;16;403.9
12-12-2023;17;414.7
12-12-2023;18;236.9
12-12-2023;19;129.7
12-12-2023;20;99.8
12-12-2023;21;93.4
12-12-2023;22;79.9
12-12-2023;23;49
13-12-2023;0;13.8
13-12-2023;1;1.2
13-12-2023;2;0.5
13-12-2023;3;0.7
13-12-2023;4;1.8
13-12-2023;5;17.9
13-12-2023;6;99.8
13-12-2023;7;333.6
13-12-2023;8;418.6
13-12-2023;9;255
13-12-2023;10;201.6
13-12-2023;11;208.6
13-12-2023;12;263.1
13-12-2023;13;257.9
13-12-2023;14;288.4
13-12-2023;15;333.7
13-12-2023;16;369
13-12-2023;17;364.7
13-12-2023;18;217.1
13-12-2023;19;125.2
13-12-2023;20;97.4
13-12-2023;21;91.1
13-12-2023;22;81.6
13-12-2023;23;52.3
14-12-2023;0;15.3
14-12-2023;1;1.4
14-12-2023;2;0.5
14-12-2023;3;0.7
14-12-2023;4;1.9
14-12-2023;5;19
14-12-2023;6;110.6
14-12-2023;7;368.4
14-12-2023;8;466.4
14-12-2023;9;274.1
14-12-2023;10;213.5
14-12-2023;11;215.9
14-12-2023;12;265
14-12-2023;13;262.2
14-12-2023;14;302.5
14-12-2023;15;362.2
14-12-2023;16;395.8
14-12-2023;17;393.8
14-12-2023;18;253.1
14-12-2023;19;164.7
14-12-2023;20;125.1
14-12-2023;21;118.5
14-12-2023;22;112.7
14-12-2023;23;98.8
15-12-2023;0;30.9
15-12-2023;1;3.7
15-12-2023;2;1.5
15-12-2023;3;1.5
15-12-2023;4;2.6
15-12-2023;5;17.1
15-12-2023;6;82.2
15-12-2023;7;268.6
15-12-2023;8;349.3
15-12-2023;9;229.7
15-12-2023;10;199.1
15-12-2023;11;215.8
15-12-2023;12;266.3
15-12-2023;13;269.2
15-12-2023;14;305
15-12-2023;15;340.2
15-12-2023;16;343.1
15-12-2023;17;324.6
15-12-2023;18;236.3
15-12-2023;19;156.3
15-12-2023;20;118.6
15-12-2023;21;109.9
15-12-2023;22;120.3
15-12-2023;23;109
16-12-2023;0;53.1
16-12-2023;1;10.6
16-12-2023;2;4.1
16-12-2023;3;3
16-12-2023;4;3.3
16-12-2023;5;6
16-12-2023;6;17.1
16-12-2023;7;39
16-12-2023;8;69
16-12-2023;9;102.6
16-12-2023;10;128
16-12-2023;11;158.3
16-12-2023;12;181.5
16-12-2023;13;200.4
16-12-2023;14;204.6
16-12-2023;15;204.9
16-12-2023;16;209.5
16-12-2023;17;202
16-12-2023;18;164.6
16-12-2023;19;130.5
16-12-2023;20;102.4
16-12-2023;21;90.7
16-12-2023;22;99.1
16-12-2023;23;102.5
17-12-2023;0;47.6
17-12-2023;1;10.2
17-12-2023;2;3.8
17-12-2023;3;3.1
17-12-2023;4;3.4
17-12-2023;5;4.7
17-12-2023;6;6.2
17-12-2023;7;17.3
17-12-2023;8;35
17-12-2023;9;62.9
17-12-2023;10;87.2
17-12-2023;11;120.3
17-12-2023;12;146.2
17-12-2023;13;168.8
17-12-2023;14;170
17-12-2023;15;171
17-12-2023;16;168.3
17-12-2023;17;160.5
17-12-2023;18;135.4
17-12-2023;19;113.4
17-12-2023;20;91.7
17-12-2023;21;74
17-12-2023;22;65.2
17-12-2023;23;37.6
18-12-2023;0;10.9
18-12-2023;1;0.9
18-12-2023;2;0.4
18-12-2023;3;0.6
18-12-2023;4;2
18-12-2023;5;18.6
18-12-2023;6;101.4
18-12-2023;7;329.4
18-12-2023;8;410.3
18-12-2023;9;241.9
18-12-2023;10;196
18-12-2023;11;206.4
18-12-2023;12;243
18-12-2023;13;239.1
18-12-2023;14;279.7
18-12-2023;15;333.7
18-12-2023;16;366
18-12-2023;17;360.1
18-12-2023;18;200.5
18-12-2023;19;111.4
18-12-2023;20;83.8
18-12-2023;21;77.5
18-12-2023;22;68.9
18-12-2023;23;38.8
19-12-2023;0;11.3
19-12-2023;1;0.9
19-12-2023;2;0.4
19-12-2023;3;0.6
19-12-2023;4;1.9
19-12-2023;5;19.4
19-12-2023;6;115
19-12-2023;7;376.8
19-12-2023;8;473.4
19-12-2023;9;284.3
19-12-2023;10;216.4
19-12-2023;11;226
19-12-2023;12;271.6
19-12-2023;13;269.6
19-12-2023;14;312.8
19-12-2023;15;355.9
19-12-2023;16;383.9
19-12-2023;17;397.8
19-12-2023;18;242.3
19-12-2023;19;132.2
19-12-2023;20;97.1
19-12-2023;21;92.2
19-12-2023;22;80.9
19-12-2023;23;52.7
20-12-2023;0;15.3
20-12-2023;1;1.3
20-12-2023;2;0.7
20-12-2023;3;0.9
20-12-2023;4;2.2
20-12-2023;5;18.1
20-12-2023;6;93.6
20-12-2023;7;299.4
20-12-2023;8;382
20-12-2023;9;244
20-12-2023;10;204.4
20-12-2023;11;224.8
20-12-2023;12;270.5
20-12-2023;13;264.7
20-12-2023;14;298.2
20-12-2023;15;332.9
20-12-2023;16;358.3
20-12-2023;17;351.6
20-12-2023;18;216.5
20-12-2023;19;133.2
20-12-2023;20;100.3
20-12-2023;21;97.3
20-12-2023;22;84.1
20-12-2023;23;60.9
21-12-2023;0;19
21-12-2023;1;1.5
21-12-2023;2;0.7
21-12-2023;3;0.9
21-12-2023;4;2.3
21-12-2023;5;18.8
21-12-2023;6;102.8
21-12-2023;7;330.6
21-12-2023;8;424.7
21-12-2023;9;267.7
21-12-2023;10;216.6
21-12-2023;11;230.9
21-12-2023;12;277.9
21-12-2023;13;277.2
21-12-2023;14;311.8
21-12-2023;15;342.2
21-12-2023;16;361.6
21-12-2023;17;358.5
21-12-2023;18;245.8
21-12-2023;19;161
21-12-2023;20;122.8
21-12-2023;21;116.2
21-12-2023;22;109.4
21-12-2023;23;85.1
22-12-2023;0;31.5
22-12-2023;1;3.8
22-12-2023;2;1.5
22-12-2023;3;1.8
22-12-2023;4;3.2
22-12-2023;5;17.2
22-12-2023;6;70.9
22-12-2023;7;193.2
22-12-2023;8;264
22-12-2023;9;203.9
22-12-2023;10;192.3
22-12-2023;11;236.7
22-12-2023;12;286.2
22-12-2023;13;272.5
22-12-2023;14;276.9
22-12-2023;15;290.1
22-12-2023;16;299
22-12-2023;17;289.2
22-12-2023;18;219.8
22-12-2023;19;155.2
22-12-2023;20;118.7
22-12-2023;21;106.4
22-12-2023;22;106.3
22-12-2023;23;98.7
23-12-2023;0;46.8
23-12-2023;1;8.9
23-12-2023;2;3.5
23-12-2023;3;3
23-12-2023;4;3.7
23-12-2023;5;6.5
23-12-2023;6;17.8
23-12-2023;7;36
23-12-2023;8;60.3
23-12-2023;9;89.2
23-12-2023;10;115.9
23-12-2023;11;150.8
23-12-2023;12;178.1
23-12-2023;13;202.6
23-12-2023;14;205.3
23-12-2023;15;205.1
23-12-2023;16;203
23-12-2023;17;184.2
23-12-2023;18;144.8
23-12-2023;19;111.2
23-12-2023;20;89.5
23-12-2023;21;79.9
23-12-2023;22;81.8
23-12-2023;23;75.4
24-12-2023;0;34.8
24-12-2023;1;7.3
24-12-2023;2;2.7
24-12-2023;3;2.4
24-12-2023;4;3
24-12-2023;5;4.3
24-12-2023;6;5.9
24-12-2023;7;16.9
24-12-2023;8;31.4
24-12-2023;9;53.7
24-12-2023;10;74.4
24-12-2023;11;106.1
24-12-2023;12;127.8
24-12-2023;13;150.1
24-12-2023;14;159.7
24-12-2023;15;157.7
24-12-2023;16;143.9
24-12-2023;17;124.3
24-12-2023;18;86.5
24-12-2023;19;63.1
24-12-2023;20;52.6
24-12-2023;21;52.7
24-12-2023;22;52.3
24-12-2023;23;43.8
25-12-2023;0;17.9
25-12-2023;1;2
25-12-2023;2;0.7
25-12-2023;3;0.7
25-12-2023;4;1.4
25-12-2023;5;3.1
25-12-2023;6;4.3
25-12-2023;7;11.4
25-12-2023;8;21.2
25-12-2023;9;37.9
25-12-2023;10;55
25-12-2023;11;75
25-12-2023;12;93.4
25-12-2023;13;109.7
25-12-2023;14;116.3
25-12-2023;15;112.5
25-12-2023;16;101.2
25-12-2023;17;81.6
25-12-2023;18;61.9
25-12-2023;19;53.7
25-12-2023;20;55.7
25-12-2023;21;59.3
25-12-2023;22;59.3
25-12-2023;23;44.2
26-12-2023;0;14
26-12-2023;1;1
26-12-2023;2;0.4
26-12-2023;3;0.5
26-12-2023;4;1.4
26-12-2023;5;3.1
26-12-2023;6;4.8
26-12-2023;7;14.2
26-12-2023;8;27
26-12-2023;9;46.8
26-12-2023;10;72.9
26-12-2023;11;101.8
26-12-2023;12;121.8
26-12-2023;13;141
26-12-2023;14;144.9
26-12-2023;15;140
26-12-2023;16;127.5
26-12-2023;17;112.6
26-12-2023;18;86.9
26-12-2023;19;74
26-12-2023;20;73.7
26-12-2023;21;74.6
26-12-2023;22;67
26-12-2023;23;47.6
27-12-2023;0;15.7
27-12-2023;1;1.2
27-12-2023;2;0.5
27-12-2023;3;0.7
27-12-2023;4;2.1
27-12-2023;5;12.5
27-12-2023;6;43.4
27-12-2023;7;80.8
27-12-2023;8;102.7
27-12-2023;9;103.1
27-12-2023;10;113.7
27-12-2023;11;139.7
27-12-2023;12;163.3
27-12-2023;13;180.8
27-12-2023;14;188.7
27-12-2023;15;201.2
27-12-2023;16;211.8
27-12-2023;17;213.1
27-12-2023;18;158.3
27-12-2023;19;106.1
27-12-2023;20;86.6
27-12-2023;21;78.7
27-12-2023;22;70.9
27-12-2023;23;52.1
28-12-2023;0;19.4
28-12-2023;1;1.9
28-12-2023;2;0.8
28-12-2023;3;0.9
28-12-2023;4;2.1
28-12-2023;5;13
28-12-2023;6;46.8
28-12-2023;7;91.6
28-12-2023;8;117.8
28-12-2023;9;118.3
28-12-2023;10;133.2
28-12-2023;11;156.4
28-12-2023;12;178
28-12-2023;13;193.6
28-12-2023;14;204.7
28-12-2023;15;220
28-12-2023;16;239.9
28-12-2023;17;237.6
28-12-2023;18;174
28-12-2023;19;120.6
28-12-2023;20;98.5
28-12-2023;21;94.1
28-12-2023;22;85.3
28-12-2023;23;66.8
29-12-2023;0;25.1
29-12-2023;1;3
29-12-2023;2;1.2
29-12-2023;3;1.5
29-12-2023;4;2.8
29-12-2023;5;13.3
29-12-2023;6;43.2
29-12-2023;7;78.9
29-12-2023;8;100.7
29-12-2023;9;109.8
29-12-2023;10;126.8
29-12-2023;11;153.3
29-12-2023;12;178.1
29-12-2023;13;194.6
29-12-2023;14;208.8
29-12-2023;15;229.4
29-12-2023;16;238.7
29-12-2023;17;223.8
29-12-2023;18;176.1
29-12-2023;19;126.1
29-12-2023;20;104.1
29-12-2023;21;92.8
29-12-2023;22;87.8
29-12-2023;23;74.7
30-12-2023;0;37
30-12-2023;1;7.5
30-12-2023;2;2.7
30-12-2023;3;2.2
30-12-2023;4;2.8
30-12-2023;5;5.6
30-12-2023;6;14.7
30-12-2023;7;30.5
30-12-2023;8;53
30-12-2023;9;81.3
30-12-2023;10;109.1
30-12-2023;11;139.3
30-12-2023;12;162.3
